class_name,acc,n,mean_confidence,mean_entropy,wilson_center,wilson_half_width,wilson_lcb,wilson_ucb,insufficient_sample_flag,insufficient_reason
explain,50.0,2,0.6520899087190628,1.1028251945972443,0.5,0.40547134519913386,9.452865480086615,90.54713451991339,True,n < 10 and half_width > 0.2
fast,0.0,2,0.4017230123281479,2.251752555370331,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
fight,0.0,2,0.3373424857854843,2.04206782579422,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
find,100.0,2,0.5765576064586639,1.4625110924243927,0.6711859764448096,0.32881402355519035,34.23719528896193,100.0,True,n < 10 and half_width > 0.2
fishing,0.0,2,0.1648886576294899,3.4399778842926025,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
floor,0.0,2,0.5006202757358551,1.4787101745605469,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
fly,50.0,2,0.3142056316137314,2.5440385341644287,0.5,0.40547134519913386,9.452865480086615,90.54713451991339,True,n < 10 and half_width > 0.2
follow,0.0,2,0.5700725242495537,1.4625947922468185,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
from,50.0,2,0.4391511380672455,2.2822652459144592,0.5,0.40547134519913386,9.452865480086615,90.54713451991339,True,n < 10 and half_width > 0.2
get,0.0,2,0.5966454222798347,1.7498544678092003,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
happen,0.0,2,0.12602589279413223,3.1612260341644287,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
hello,50.0,2,0.25593508780002594,2.4600634574890137,0.5,0.40547134519913386,9.452865480086615,90.54713451991339,True,n < 10 and half_width > 0.2
hit,0.0,2,0.2634979113936424,2.6860299110412598,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
hospital,50.0,2,0.4132642298936844,2.088065505027771,0.5,0.40547134519913386,9.452865480086615,90.54713451991339,True,n < 10 and half_width > 0.2
idea,50.0,2,0.48850370943546295,2.185839891433716,0.5,0.40547134519913386,9.452865480086615,90.54713451991339,True,n < 10 and half_width > 0.2
important,100.0,2,0.5501600801944733,1.6584398746490479,0.6711859764448096,0.32881402355519035,34.23719528896193,100.0,True,n < 10 and half_width > 0.2
investigate,0.0,2,0.5911008715629578,1.4169070720672607,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
japan,0.0,2,0.213844396173954,2.9763354063034058,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
jealous,0.0,2,0.34889988601207733,2.844059109687805,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
king,100.0,2,0.7409846186637878,1.2099503874778748,0.6711859764448096,0.32881402355519035,34.23719528896193,100.0,True,n < 10 and half_width > 0.2
kitchen,0.0,2,0.5153604298830032,1.8571365475654602,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
large,0.0,2,0.4072236344218254,2.225999355316162,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
last year,50.0,2,0.2887151464819908,2.2517266273498535,0.5,0.40547134519913386,9.452865480086615,90.54713451991339,True,n < 10 and half_width > 0.2
lemon,0.0,2,0.431004598736763,2.1552268266677856,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
lettuce,50.0,2,0.33827613294124603,2.056657075881958,0.5,0.40547134519913386,9.452865480086615,90.54713451991339,True,n < 10 and half_width > 0.2
marry,50.0,2,0.3414885774254799,2.3822376132011414,0.5,0.40547134519913386,9.452865480086615,90.54713451991339,True,n < 10 and half_width > 0.2
meeting,100.0,2,0.4505356103181839,1.62083101272583,0.6711859764448096,0.32881402355519035,34.23719528896193,100.0,True,n < 10 and half_width > 0.2
minute,0.0,2,0.3373444676399231,2.2362260818481445,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
mirror,100.0,2,0.5447634160518646,1.8258312940597534,0.6711859764448096,0.32881402355519035,34.23719528896193,100.0,True,n < 10 and half_width > 0.2
miss,0.0,2,0.4196224808692932,1.823413610458374,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
monkey,0.0,2,0.24663077294826508,2.784397602081299,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
morning,50.0,2,0.6197723150253296,1.5332536101341248,0.5,0.40547134519913386,9.452865480086615,90.54713451991339,True,n < 10 and half_width > 0.2
motorcycle,0.0,2,0.3468911871314049,2.383480191230774,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
necklace,50.0,2,0.22990018874406815,2.3025996685028076,0.5,0.40547134519913386,9.452865480086615,90.54713451991339,True,n < 10 and half_width > 0.2
never,50.0,2,0.35461142659187317,2.1438739895820618,0.5,0.40547134519913386,9.452865480086615,90.54713451991339,True,n < 10 and half_width > 0.2
newspaper,100.0,2,0.5691583752632141,1.2925336360931396,0.6711859764448096,0.32881402355519035,34.23719528896193,100.0,True,n < 10 and half_width > 0.2
night,0.0,2,0.5392316430807114,1.9800355434417725,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
onion,50.0,2,0.5462874919176102,1.983519196510315,0.5,0.40547134519913386,9.452865480086615,90.54713451991339,True,n < 10 and half_width > 0.2
people,0.0,2,0.4125721901655197,1.8797937631607056,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
pepper,0.0,2,0.38119450211524963,2.3448694348335266,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
phone,0.0,2,0.8131405413150787,0.7692788392305374,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
picture,0.0,2,0.5707082152366638,0.7128354012966156,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
plus,0.0,2,0.28755202889442444,2.0682811737060547,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
point,50.0,2,0.521145761013031,1.2813339233398438,0.5,0.40547134519913386,9.452865480086615,90.54713451991339,True,n < 10 and half_width > 0.2
poor,0.0,2,0.889738142490387,0.4984321892261505,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
possible,0.0,2,0.2526385262608528,2.796030282974243,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
quiet,50.0,2,0.5077441930770874,1.9379057884216309,0.5,0.40547134519913386,9.452865480086615,90.54713451991339,True,n < 10 and half_width > 0.2
rain,0.0,2,0.8390854299068451,0.7277336418628693,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
ready,50.0,2,0.4411492720246315,1.9925485849380493,0.5,0.40547134519913386,9.452865480086615,90.54713451991339,True,n < 10 and half_width > 0.2
research,0.0,2,0.27625003457069397,2.8077532052993774,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
scared,0.0,2,0.22386054694652557,2.9763280153274536,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
science,50.0,2,0.7379847168922424,0.8493016436696053,0.5,0.40547134519913386,9.452865480086615,90.54713451991339,True,n < 10 and half_width > 0.2
score,0.0,2,0.5439955294132233,1.7590804696083069,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
sentence,0.0,1,0.39068174362182617,1.9168570041656494,0.39672835426305353,0.39672835426305353,0.0,79.34567085261071,True,n < 10 and half_width > 0.2
shape,50.0,2,0.322986364364624,2.2513181567192078,0.5,0.40547134519913386,9.452865480086615,90.54713451991339,True,n < 10 and half_width > 0.2
sit,0.0,2,0.28923411667346954,2.364760100841522,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
slow,0.0,2,0.3633895516395569,2.247464120388031,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
snake,50.0,2,0.24645772576332092,2.790028214454651,0.5,0.40547134519913386,9.452865480086615,90.54713451991339,True,n < 10 and half_width > 0.2
soap,50.0,2,0.4134841710329056,2.373312473297119,0.5,0.40547134519913386,9.452865480086615,90.54713451991339,True,n < 10 and half_width > 0.2
soda,0.0,2,0.216688871383667,2.81769859790802,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
speech,0.0,2,0.6198096871376038,1.19770547747612,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
star,100.0,2,0.6792483031749725,1.087010070681572,0.6711859764448096,0.32881402355519035,34.23719528896193,100.0,True,n < 10 and half_width > 0.2
stink,0.0,2,0.5218607187271118,1.2292191088199615,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
struggle,0.0,2,0.22143035382032394,2.942605137825012,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
stubborn,100.0,2,0.6787011325359344,1.2630417943000793,0.6711859764448096,0.32881402355519035,34.23719528896193,100.0,True,n < 10 and half_width > 0.2
sunset,50.0,2,0.4338787794113159,1.4542691111564636,0.5,0.40547134519913386,9.452865480086615,90.54713451991339,True,n < 10 and half_width > 0.2
surgery,0.0,2,0.304298460483551,2.2548487186431885,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
there,50.0,2,0.3300682455301285,2.413818359375,0.5,0.40547134519913386,9.452865480086615,90.54713451991339,True,n < 10 and half_width > 0.2
tiger,50.0,2,0.5481743514537811,1.3752039670944214,0.5,0.40547134519913386,9.452865480086615,90.54713451991339,True,n < 10 and half_width > 0.2
toast,50.0,2,0.38815057277679443,2.370033621788025,0.5,0.40547134519913386,9.452865480086615,90.54713451991339,True,n < 10 and half_width > 0.2
toilet,0.0,2,0.8408151566982269,0.7573771178722382,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
tomorrow,50.0,2,0.5073568448424339,1.9980056881904602,0.5,0.40547134519913386,9.452865480086615,90.54713451991339,True,n < 10 and half_width > 0.2
town,0.0,1,0.5162137746810913,1.8801757097244263,0.39672835426305353,0.39672835426305353,0.0,79.34567085261071,True,n < 10 and half_width > 0.2
transfer,50.0,2,0.519541397690773,1.9299163818359375,0.5,0.40547134519913386,9.452865480086615,90.54713451991339,True,n < 10 and half_width > 0.2
tree,0.0,2,0.6780453324317932,0.8116248846054077,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
truck,100.0,1,0.6238340139389038,1.5244355201721191,0.6032716457369465,0.39672835426305353,20.654329147389294,100.0,True,n < 10 and half_width > 0.2
uncle,0.0,2,0.4576103538274765,1.7345592379570007,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
vacation,100.0,2,0.5763767957687378,1.5196635127067566,0.6711859764448096,0.32881402355519035,34.23719528896193,100.0,True,n < 10 and half_width > 0.2
weather,100.0,2,0.30935414880514145,2.4120768308639526,0.6711859764448096,0.32881402355519035,34.23719528896193,100.0,True,n < 10 and half_width > 0.2
weekend,100.0,2,0.5394173860549927,1.8987877368927002,0.6711859764448096,0.32881402355519035,34.23719528896193,100.0,True,n < 10 and half_width > 0.2
accept,0.0,2,0.27291029691696167,2.5389339923858643,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
adult,0.0,1,0.55336993932724,1.5652709007263184,0.39672835426305353,0.39672835426305353,0.0,79.34567085261071,True,n < 10 and half_width > 0.2
after,0.0,2,0.43310941755771637,2.058862090110779,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
ago,50.0,2,0.32242007553577423,2.495598077774048,0.5,0.40547134519913386,9.452865480086615,90.54713451991339,True,n < 10 and half_width > 0.2
allow,0.0,2,0.9743529558181763,0.18350699543952942,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
america,50.0,2,0.43678903579711914,1.8404421210289001,0.5,0.40547134519913386,9.452865480086615,90.54713451991339,True,n < 10 and half_width > 0.2
angel,0.0,2,0.9681478142738342,0.15564317256212234,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
answer,0.0,2,0.49605193734169006,1.1789573431015015,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
any,0.0,2,0.28589895367622375,2.3575515151023865,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
area,0.0,2,0.15398795157670975,3.188856840133667,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
art,0.0,2,0.44978195428848267,1.9714934825897217,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
asl,0.0,2,0.40170012414455414,1.9068297743797302,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
aunt,0.0,2,0.6999355554580688,1.0639593303203583,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
awful,0.0,2,0.7145868539810181,1.1558553948998451,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
awkward,0.0,2,0.6196037828922272,1.3225766718387604,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
bacon,0.0,2,0.39598310738801956,2.1524174213409424,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
bark,0.0,2,0.42331406474113464,2.0841636061668396,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
bedroom,100.0,2,0.7003077268600464,1.0637757331132889,0.6711859764448096,0.32881402355519035,34.23719528896193,100.0,True,n < 10 and half_width > 0.2
beer,50.0,2,0.6203987449407578,1.0044992715120316,0.5,0.40547134519913386,9.452865480086615,90.54713451991339,True,n < 10 and half_width > 0.2
belt,100.0,2,0.5790864527225494,1.3206852078437805,0.6711859764448096,0.32881402355519035,34.23719528896193,100.0,True,n < 10 and half_width > 0.2
big,0.0,2,0.2101767510175705,2.6035491228103638,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
bitter,0.0,2,0.5112341493368149,2.0112425088882446,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
both,50.0,2,0.5845597833395004,1.1776686310768127,0.5,0.40547134519913386,9.452865480086615,90.54713451991339,True,n < 10 and half_width > 0.2
cake,0.0,2,0.32141055166721344,2.0948188304901123,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
california,0.0,2,0.747440904378891,0.9293926060199738,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
canada,0.0,2,0.6087983250617981,1.323678731918335,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
carrot,50.0,2,0.35546302795410156,2.1529929637908936,0.5,0.40547134519913386,9.452865480086615,90.54713451991339,True,n < 10 and half_width > 0.2
cause,0.0,2,0.24023618549108505,2.79389488697052,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
challenge,50.0,2,0.37584324926137924,2.408692419528961,0.5,0.40547134519913386,9.452865480086615,90.54713451991339,True,n < 10 and half_width > 0.2
cheap,0.0,2,0.21996400505304337,2.817675471305847,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
chocolate,100.0,2,0.4712798595428467,1.8039224743843079,0.6711859764448096,0.32881402355519035,34.23719528896193,100.0,True,n < 10 and half_width > 0.2
clean,0.0,2,0.5810788124799728,1.251925766468048,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
cloud,0.0,2,0.33986854553222656,2.1377521753311157,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
compare,100.0,2,0.6445570886135101,1.197571188211441,0.6711859764448096,0.32881402355519035,34.23719528896193,100.0,True,n < 10 and half_width > 0.2
complex,50.0,2,0.4631913900375366,1.881743609905243,0.5,0.40547134519913386,9.452865480086615,90.54713451991339,True,n < 10 and half_width > 0.2
contact,0.0,2,0.31435034424066544,2.4487574100494385,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
continue,0.0,2,0.20203837007284164,2.969736099243164,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
corner,0.0,2,0.27343370765447617,2.737879514694214,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
correct,0.0,2,0.20811652392148972,2.944153666496277,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
curse,0.0,2,0.3023438826203346,2.3976590633392334,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
dead,50.0,2,0.8245984017848969,0.8206476420164108,0.5,0.40547134519913386,9.452865480086615,90.54713451991339,True,n < 10 and half_width > 0.2
demand,0.0,2,0.3605717495083809,2.255478858947754,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
depend,0.0,2,0.9513365030288696,0.2937164455652237,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
desert,50.0,2,0.5715122818946838,1.7226065397262573,0.5,0.40547134519913386,9.452865480086615,90.54713451991339,True,n < 10 and half_width > 0.2
desk,0.0,2,0.4440373480319977,1.7878403663635254,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
develop,0.0,2,0.4055294394493103,2.165530204772949,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
dictionary,0.0,2,0.40427983552217484,2.6317728757858276,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
doll,50.0,2,0.373196616768837,2.039687216281891,0.5,0.40547134519913386,9.452865480086615,90.54713451991339,True,n < 10 and half_width > 0.2
duty,100.0,2,0.9733401238918304,0.16678324341773987,0.6711859764448096,0.32881402355519035,34.23719528896193,100.0,True,n < 10 and half_width > 0.2
easter,0.0,2,0.5669400990009308,1.7715066075325012,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
egypt,0.0,2,0.32056669890880585,2.2062313556671143,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
elevator,0.0,2,0.4693903625011444,1.8307520747184753,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
email,50.0,2,0.6799557656049728,1.10179503262043,0.5,0.40547134519913386,9.452865480086615,90.54713451991339,True,n < 10 and half_width > 0.2
end,0.0,2,0.5149726122617722,1.8791513442993164,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
enter,100.0,2,0.8345806300640106,0.7299591600894928,0.6711859764448096,0.32881402355519035,34.23719528896193,100.0,True,n < 10 and half_width > 0.2
europe,0.0,2,0.5363448411226273,1.722781777381897,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
event,0.0,1,0.1461649090051651,3.053690195083618,0.39672835426305353,0.39672835426305353,0.0,79.34567085261071,True,n < 10 and half_width > 0.2
exchange,0.0,2,0.7814682722091675,1.0760164856910706,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
experience,0.0,2,0.23738476634025574,2.8254765272140503,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
face,100.0,2,0.4623469114303589,2.0817474722862244,0.6711859764448096,0.32881402355519035,34.23719528896193,100.0,True,n < 10 and half_width > 0.2
fail,0.0,2,0.407473161816597,2.221380114555359,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
feed,0.0,2,0.24996602535247803,2.5931947231292725,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
few,0.0,2,0.16889920830726624,3.102656364440918,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
flag,50.0,2,0.5883668810129166,1.3016186654567719,0.5,0.40547134519913386,9.452865480086615,90.54713451991339,True,n < 10 and half_width > 0.2
food,0.0,2,0.49479249119758606,2.0574440956115723,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
for,100.0,2,0.4424121677875519,2.0781748294830322,0.6711859764448096,0.32881402355519035,34.23719528896193,100.0,True,n < 10 and half_width > 0.2
form,0.0,2,0.3626553788781166,1.5958765745162964,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
freeze,0.0,2,0.44325073063373566,2.078372359275818,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
friday,0.0,2,0.5196413695812225,1.6053418517112732,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
front,100.0,2,0.8703261911869049,0.5281205326318741,0.6711859764448096,0.32881402355519035,34.23719528896193,100.0,True,n < 10 and half_width > 0.2
giraffe,100.0,2,0.5562608540058136,1.5684274435043335,0.6711859764448096,0.32881402355519035,34.23719528896193,100.0,True,n < 10 and half_width > 0.2
god,50.0,2,0.38379472494125366,2.360013246536255,0.5,0.40547134519913386,9.452865480086615,90.54713451991339,True,n < 10 and half_width > 0.2
grammar,0.0,2,0.49510325491428375,1.7614957690238953,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
grandfather,50.0,2,0.4407111927866936,2.027012586593628,0.5,0.40547134519913386,9.452865480086615,90.54713451991339,True,n < 10 and half_width > 0.2
great,0.0,2,0.6773751378059387,0.9602155387401581,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
greece,0.0,2,0.2850553095340729,2.341759443283081,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
guess,100.0,2,0.37689322233200073,1.5234870910644531,0.6711859764448096,0.32881402355519035,34.23719528896193,100.0,True,n < 10 and half_width > 0.2
guitar,100.0,2,0.8320357203483582,0.7642758414149284,0.6711859764448096,0.32881402355519035,34.23719528896193,100.0,True,n < 10 and half_width > 0.2
hammer,0.0,2,0.15777269005775452,3.359485387802124,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
helicopter,0.0,2,0.20418817549943924,2.748139262199402,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
high,0.0,2,0.3216751366853714,2.0291988849639893,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
history,50.0,2,0.31546415388584137,2.3365893363952637,0.5,0.40547134519913386,9.452865480086615,90.54713451991339,True,n < 10 and half_width > 0.2
hungry,0.0,2,0.625751867890358,1.6206496953964233,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
hurt,0.0,2,0.5335844457149506,1.722814679145813,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
introduce,50.0,2,0.5229945182800293,1.8169986009597778,0.5,0.40547134519913386,9.452865480086615,90.54713451991339,True,n < 10 and half_width > 0.2
invest,50.0,2,0.2697020173072815,2.669184446334839,0.5,0.40547134519913386,9.452865480086615,90.54713451991339,True,n < 10 and half_width > 0.2
lazy,50.0,2,0.6103865951299667,1.1638376712799072,0.5,0.40547134519913386,9.452865480086615,90.54713451991339,True,n < 10 and half_width > 0.2
library,50.0,2,0.5065357983112335,1.8049847781658173,0.5,0.40547134519913386,9.452865480086615,90.54713451991339,True,n < 10 and half_width > 0.2
lie,50.0,2,0.5122036784887314,1.8813137412071228,0.5,0.40547134519913386,9.452865480086615,90.54713451991339,True,n < 10 and half_width > 0.2
lobster,50.0,2,0.27879446744918823,2.6524523496627808,0.5,0.40547134519913386,9.452865480086615,90.54713451991339,True,n < 10 and half_width > 0.2
love,0.0,2,0.2686960771679878,2.4446141719818115,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
lucky,0.0,2,0.8721622228622437,0.5150480717420578,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
magazine,50.0,2,0.9362719655036926,0.39750781655311584,0.5,0.40547134519913386,9.452865480086615,90.54713451991339,True,n < 10 and half_width > 0.2
measure,0.0,2,0.2967847213149071,2.5352216958999634,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
microwave,0.0,2,0.27227193117141724,2.974973440170288,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
my,0.0,2,0.155740387737751,3.1297687292099,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
neighbor,0.0,2,0.4574514925479889,1.9782173037528992,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
number,50.0,2,0.6100456863641739,1.6366299241781235,0.5,0.40547134519913386,9.452865480086615,90.54713451991339,True,n < 10 and half_width > 0.2
one,0.0,2,0.41686302423477173,1.791135311126709,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
outside,0.0,1,0.16783954203128815,2.9823994636535645,0.39672835426305353,0.39672835426305353,0.0,79.34567085261071,True,n < 10 and half_width > 0.2
peach,0.0,2,0.4077990800142288,2.2717894315719604,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
pig,0.0,2,0.20538510382175446,2.7028722763061523,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
polite,50.0,2,0.6269834041595459,1.190527319908142,0.5,0.40547134519913386,9.452865480086615,90.54713451991339,True,n < 10 and half_width > 0.2
postpone,0.0,1,0.457085520029068,1.1541526317596436,0.39672835426305353,0.39672835426305353,0.0,79.34567085261071,True,n < 10 and half_width > 0.2
power,0.0,1,0.5522330403327942,1.9283928871154785,0.39672835426305353,0.39672835426305353,0.0,79.34567085261071,True,n < 10 and half_width > 0.2
present,0.0,2,0.6651658415794373,1.1899080276489258,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
price,0.0,1,0.19391129910945892,3.1606595516204834,0.39672835426305353,0.39672835426305353,0.0,79.34567085261071,True,n < 10 and half_width > 0.2
prison,0.0,2,0.8996727764606476,0.5626290738582611,0.32881402355519035,0.32881402355519035,0.0,65.76280471103807,True,n < 10 and half_width > 0.2
push,100.0,2,0.4917100667953491,1.6865947842597961,0.6711859764448096,0.32881402355519035,34.23719528896193,100.0,True,n < 10 and half_width > 0.2
